location_id,date_time,vehicle_count,count_of_cars,count_of_bikes,count_of_buses,average_speed_kmph,weather_condition,congestion_level,traffic_volume,temperature_celsius,humidity_percent
29,21-03-2025 03:55,452,216,98,138,30.1,Snowy,Medium,Medium,44.8,73
71,13-05-2024 13:06,506,19,179,308,11.28,Foggy,High,Medium,21.9,85.3
6,19-05-2024 23:25,745,416,33,296,34.83,Foggy,Medium,Medium,31.4,30.3
22,28-05-2024 11:45,959,239,477,243,54.25,Rainy,Low,Medium,23.1,65.1
7,05-07-2024 07:11,527,487,1,39,75.41,Snowy,Low,Medium,40.4,91.4
14,22-12-2024 11:34,786,729,53,4,76.15,Snowy,Low,Medium,36.4,32.5
15,26-06-2024 07:49,1351,753,490,108,74.56,Foggy,Low,High,27.7,89
72,17-12-2024 10:31,308,269,36,3,74.75,Foggy,Low,Low,43.2,89.3
89,07-02-2025 04:14,588,184,6,398,28,Sunny,Medium,Medium,35.5,69
18,05-12-2024 12:48,807,124,209,474,54.59,Snowy,Low,Medium,23.9,37.9
19,25-02-2025 16:04,1016,495,76,445,48.96,Snowy,Medium,High,36.4,38.3
1,08-03-2025 23:47,745,511,74,160,12.41,Rainy,High,Medium,33,81.6
34,05-03-2025 12:43,273,156,22,95,30.17,Snowy,Medium,Low,44.6,53.9
97,06-06-2024 06:45,744,314,122,308,33.49,Sunny,Medium,Medium,30.5,46.1
33,05-07-2024 07:15,844,530,277,37,57.2,Sunny,Low,Medium,44.9,57.2
11,24-11-2024 14:59,1198,597,233,368,69.99,Sunny,Low,High,40.5,85
30,01-08-2024 20:00,1022,1005,8,9,51.41,Snowy,Low,High,26.7,53.2
9,01-12-2024 13:44,668,529,106,33,23.21,Sunny,High,Medium,20.2,85.9
76,20-08-2024 13:46,1215,1059,21,135,72.11,Snowy,Low,High,23,34.2
84,18-05-2024 13:34,1227,947,70,210,29.49,Foggy,Medium,High,25.6,52.1
33,06-06-2024 19:25,1364,305,784,275,44.04,Sunny,Medium,High,37.2,57.1
77,16-08-2024 12:03,1235,837,254,144,15.21,Snowy,High,High,24.7,75.8
93,19-04-2025 10:13,1066,790,231,45,12.88,Rainy,High,High,38.6,59.1
69,07-04-2025 01:45,360,183,50,127,24.58,Rainy,High,Low,44.2,56.8
45,18-11-2024 15:50,235,181,54,0,13.15,Snowy,High,Low,30.6,73.6
42,18-12-2024 21:57,1474,377,570,527,36.11,Snowy,Medium,High,28.9,47.7
48,22-11-2024 10:05,260,24,162,74,68,Snowy,Low,Low,41.2,40.6
17,30-08-2024 10:23,432,29,61,342,16.88,Snowy,High,Medium,26.5,45.2
22,27-10-2024 14:14,245,8,22,215,76.81,Foggy,Low,Low,32.2,35.1
37,23-05-2024 11:31,495,9,107,379,17.86,Foggy,High,Medium,23.4,39.8
30,15-02-2025 09:32,366,135,112,119,62.41,Snowy,Low,Low,22.5,47.1
41,21-09-2024 14:24,1317,648,369,300,65.6,Snowy,Low,High,29.9,81.8
47,25-05-2024 19:37,632,106,335,191,62.67,Foggy,Low,Medium,24.5,36.3
85,02-01-2025 21:30,1426,1029,34,363,18.25,Sunny,High,High,38.4,65.1
90,26-12-2024 10:35,1257,85,514,658,40.42,Foggy,Medium,High,21.2,56.1
58,13-04-2025 13:14,708,117,196,395,63.34,Sunny,Low,Medium,25.6,48.8
9,20-03-2025 01:29,1161,277,753,131,67.91,Foggy,Low,High,26.5,64.9
56,09-05-2024 05:00,1479,401,545,533,64.47,Rainy,Low,High,29.5,46.7
73,27-09-2024 14:13,719,613,36,70,25.89,Rainy,Medium,Medium,20.1,47.7
73,10-02-2025 10:15,70,11,41,18,58.54,Rainy,Low,Low,44.8,85.3
90,04-03-2025 11:05,293,213,50,30,57.49,Snowy,Low,Low,39.4,89.6
76,24-06-2024 17:47,1327,289,105,933,52.13,Foggy,Low,High,24.1,32.1
68,27-11-2024 09:58,395,35,28,332,75.99,Foggy,Low,Low,34.2,34
15,01-01-2025 23:54,1361,1181,29,151,17.59,Rainy,High,High,34.8,71.3
75,04-07-2024 05:30,518,382,45,91,25.32,Rainy,Medium,Medium,29.6,65.4
8,29-06-2024 20:35,696,681,0,15,13.85,Snowy,High,Medium,35.7,32
97,19-04-2025 08:39,502,262,219,21,46.46,Sunny,Medium,Medium,25.7,89.8
94,27-05-2024 09:33,1205,1113,72,20,23.65,Rainy,High,High,44,32.4
86,20-11-2024 12:23,250,60,49,141,66.26,Sunny,Low,Low,33.2,45.2
33,19-07-2024 03:11,461,427,10,24,71.52,Sunny,Low,Medium,35.2,35.4
57,09-10-2024 10:21,792,298,250,244,71.71,Sunny,Low,Medium,38,41.2
62,23-05-2024 15:03,1341,695,591,55,15.65,Snowy,High,High,29,92.4
18,26-04-2025 04:33,982,383,533,66,20.77,Foggy,High,Medium,41.2,61.9
67,22-08-2024 16:31,228,183,0,45,71.29,Rainy,Low,Low,23,72.8
54,19-01-2025 00:42,95,12,66,17,39.85,Foggy,Medium,Low,21.3,62.5
40,09-07-2024 23:03,1487,830,84,573,72.58,Foggy,Low,High,35,58
13,03-06-2024 19:51,1057,725,123,209,32.92,Sunny,Medium,High,33.9,60.4
91,25-10-2024 08:12,913,311,508,94,11.53,Foggy,High,Medium,28.2,61.6
96,02-12-2024 09:52,1090,775,112,203,64.55,Snowy,Low,High,35.7,52
81,14-01-2025 07:47,741,735,3,3,65.77,Sunny,Low,Medium,26.5,39.9
7,27-08-2024 19:11,1026,255,718,53,40.1,Rainy,Medium,High,29.4,32.2
58,14-09-2024 20:35,475,380,63,32,27.92,Sunny,Medium,Medium,44.7,80.2
85,09-05-2024 09:07,335,53,154,128,58.59,Snowy,Low,Low,37.3,41.8
42,26-07-2024 23:19,584,174,386,24,64.48,Sunny,Low,Medium,39,57.3
63,14-12-2024 13:54,1069,621,114,334,75.77,Rainy,Low,High,35.3,61.2
88,21-06-2024 07:18,473,277,88,108,23.76,Snowy,High,Medium,31.2,68
41,01-08-2024 19:57,82,75,0,7,51.41,Foggy,Low,Low,23.4,77.3
22,25-03-2025 00:18,702,680,18,4,44.92,Sunny,Medium,Medium,28.5,89.7
89,14-01-2025 05:37,525,294,81,150,71.28,Foggy,Low,Medium,25.5,85
53,22-06-2024 14:45,1328,863,401,64,77.72,Sunny,Low,High,24.7,56
65,06-01-2025 23:48,1156,802,215,139,25.89,Foggy,Medium,High,38.6,92.2
80,28-04-2024 17:09,520,349,21,150,72.5,Snowy,Low,Medium,24.9,72.7
17,22-07-2024 10:08,1364,116,423,825,13.3,Foggy,High,High,35.6,42.3
50,22-04-2025 11:27,1347,655,631,61,23.8,Sunny,High,High,40,83.5
80,30-08-2024 02:56,443,300,14,129,52.55,Snowy,Low,Medium,24.3,72.2
77,22-01-2025 02:48,482,116,42,324,75.63,Sunny,Low,Medium,23.2,63.8
42,29-03-2025 01:06,666,159,306,201,60.59,Foggy,Low,Medium,39.2,38.4
99,28-02-2025 01:52,1100,310,455,335,52.05,Sunny,Low,High,21,45.5
46,28-04-2024 14:01,387,266,98,23,15.05,Rainy,High,Low,28.3,47.6
50,18-11-2024 20:03,1006,723,30,253,24.85,Sunny,High,High,44.1,50.7
72,27-05-2024 13:31,872,674,144,54,48.88,Sunny,Medium,Medium,30.3,65.6
97,26-02-2025 17:47,1009,637,235,137,28.58,Sunny,Medium,High,29.6,41.9
56,12-01-2025 18:31,280,224,31,25,26.08,Sunny,Medium,Low,42.6,30.2
95,09-08-2024 23:48,575,304,72,199,74.38,Rainy,Low,Medium,26.2,46.1
43,19-08-2024 22:07,858,521,160,177,29.27,Snowy,Medium,Medium,43,91.6
8,13-04-2025 10:56,1186,1175,1,10,33.18,Foggy,Medium,High,23.9,57.7
79,03-12-2024 17:20,614,357,29,228,78.83,Sunny,Low,Medium,42.5,44.1
4,12-11-2024 01:08,336,154,97,85,55.22,Foggy,Low,Low,25.7,69.9
81,19-05-2024 05:24,1350,803,400,147,38.13,Foggy,Medium,High,31.8,51.5
43,16-09-2024 04:45,576,238,154,184,16.8,Sunny,High,Medium,28,38.8
59,20-08-2024 18:11,555,488,22,45,78.79,Snowy,Low,Medium,22.4,48.8
85,19-05-2024 18:49,162,141,3,18,33.86,Foggy,Medium,Low,29.4,67.8
93,07-08-2024 03:27,955,299,16,640,30.36,Foggy,Medium,Medium,43.5,42.1
92,12-06-2024 16:53,232,213,3,16,69.29,Foggy,Low,Low,38.3,75.8
24,26-12-2024 17:53,352,328,18,6,25.23,Rainy,Medium,Low,37.9,81.9
41,30-10-2024 00:37,1288,263,356,669,26,Foggy,Medium,High,37.8,36.1
1,09-12-2024 20:12,1147,187,385,575,26.54,Snowy,Medium,High,38.2,82
37,20-06-2024 23:08,1104,42,578,484,34.54,Foggy,Medium,High,29.1,55.9
85,02-05-2024 21:03,501,319,3,179,76.23,Rainy,Low,Medium,31.4,39.7
55,11-03-2025 02:04,341,49,194,98,57.61,Foggy,Low,Low,36.7,80.1
92,04-06-2024 03:23,1116,645,422,49,45.79,Snowy,Medium,High,31.6,92.2
88,21-02-2025 00:17,928,451,213,264,74.5,Sunny,Low,Medium,41,71.9
73,20-12-2024 16:55,1416,640,516,260,40.15,Sunny,Medium,High,31.7,33.1
12,03-07-2024 16:54,1264,729,346,189,28.96,Rainy,Medium,High,43,46.1
32,16-08-2024 13:54,478,343,73,62,69.36,Sunny,Low,Medium,29.6,33.7
99,27-03-2025 15:38,1033,245,721,67,14.28,Sunny,High,High,28,44.5
10,17-09-2024 14:38,265,196,37,32,63.83,Rainy,Low,Low,24,35.6
96,29-08-2024 06:54,1000,501,83,416,47.9,Snowy,Medium,Medium,35.7,61.7
93,18-10-2024 05:12,1317,798,453,66,13.81,Foggy,High,High,25.3,44.5
24,06-07-2024 19:20,703,183,177,343,55.29,Snowy,Low,Medium,44.7,94.2
86,05-06-2024 21:21,859,392,12,455,43.25,Snowy,Medium,Medium,43.4,60.1
90,05-02-2025 21:15,200,110,34,56,46.71,Snowy,Medium,Low,35.7,45.9
17,27-07-2024 11:35,553,138,314,101,56.79,Snowy,Low,Medium,38.2,34.6
84,11-03-2025 17:57,1219,799,266,154,24.19,Foggy,High,High,33.4,85
2,15-07-2024 11:56,511,356,85,70,60.39,Sunny,Low,Medium,29,36.9
15,15-09-2024 10:17,1382,204,1110,68,49.66,Rainy,Medium,High,23.6,43.6
10,23-05-2024 23:48,795,455,252,88,18.22,Foggy,High,Medium,42.1,33.4
43,03-06-2024 05:01,559,33,58,468,62.89,Rainy,Low,Medium,24.3,87.8
20,08-01-2025 19:33,904,551,205,148,11.43,Snowy,High,Medium,44.4,94.6
1,30-08-2024 21:43,501,266,215,20,76.23,Foggy,Low,Medium,27.7,45.1
33,31-07-2024 19:39,666,582,57,27,74.54,Foggy,Low,Medium,32,78.3
46,04-08-2024 13:18,1084,635,47,402,12.61,Foggy,High,High,35.9,87.6
12,23-05-2024 17:04,494,246,11,237,76.88,Snowy,Low,Medium,40.4,42.7
7,25-11-2024 21:02,1258,970,45,243,40.87,Sunny,Medium,High,23.3,66.2
45,12-05-2024 19:03,1070,116,580,374,68.87,Foggy,Low,High,23.3,57.2
4,09-07-2024 11:10,1450,531,499,420,67.74,Sunny,Low,High,27.9,57.9
83,28-05-2024 05:01,468,38,120,310,14.89,Sunny,High,Medium,24.1,81.1
24,10-06-2024 09:50,484,90,194,200,52.44,Sunny,Low,Medium,29.6,65.6
87,09-08-2024 12:29,238,36,141,61,67.97,Sunny,Low,Low,37.5,61.2
28,24-05-2024 04:55,78,59,0,19,50.99,Foggy,Low,Low,39.6,74.6
71,21-01-2025 12:35,202,182,10,10,33.2,Snowy,Medium,Low,32.1,94.5
99,09-12-2024 07:02,783,387,357,39,15.22,Sunny,High,Medium,39.5,46.8
7,06-12-2024 11:17,355,231,69,55,78.53,Sunny,Low,Low,42.5,70.2
58,13-07-2024 13:16,645,451,67,127,47.15,Sunny,Medium,Medium,36.1,57.4
49,14-07-2024 01:20,998,338,272,388,32.3,Foggy,Medium,Medium,34.2,82.9
35,25-07-2024 01:31,1119,805,17,297,57.78,Snowy,Low,High,31.3,44
50,25-11-2024 03:26,493,135,189,169,43.34,Sunny,Medium,Medium,38.8,56.8
88,20-07-2024 03:33,326,41,230,55,69.89,Foggy,Low,Low,31.4,54
70,21-09-2024 12:23,1345,254,744,347,33.46,Foggy,Medium,High,35.6,53.2
88,21-04-2025 00:42,992,704,220,68,53.64,Snowy,Low,Medium,41.2,48.1
52,08-04-2025 14:17,413,308,9,96,13.67,Rainy,High,Medium,28.7,95
87,02-09-2024 06:19,766,570,113,83,39.26,Rainy,Medium,Medium,29.1,78.5
76,12-06-2024 20:21,1222,350,285,587,35.07,Sunny,Medium,High,39.7,66
66,01-08-2024 21:00,664,482,96,86,69.46,Rainy,Low,Medium,32.3,56.6
36,09-10-2024 22:06,1450,842,269,339,68.73,Sunny,Low,High,30.8,82.6
95,21-04-2025 11:05,114,101,8,5,45.23,Rainy,Medium,Low,26.9,44.7
98,14-07-2024 22:19,1097,269,713,115,73.92,Foggy,Low,High,23.2,56.8
48,01-04-2025 22:34,1439,135,680,624,70.19,Snowy,Low,High,21.5,91.2
97,13-08-2024 03:19,807,12,219,576,12.41,Rainy,High,Medium,26.8,59.2
32,28-09-2024 04:47,732,452,181,99,58.78,Rainy,Low,Medium,44.6,67.9
26,13-10-2024 14:00,1352,1277,53,22,62.35,Rainy,Low,High,25.6,88.7
12,09-12-2024 04:11,306,268,21,17,47.38,Sunny,Medium,Low,26.3,84
60,13-04-2025 00:06,612,510,20,82,34.18,Foggy,Medium,Medium,25.7,85.3
74,25-06-2024 02:05,124,115,5,4,42.34,Rainy,Medium,Low,35.5,30.4
95,24-06-2024 07:28,633,219,188,226,56.11,Snowy,Low,Medium,38.2,42.7
22,12-11-2024 05:36,99,25,25,49,79.69,Rainy,Low,Low,30.5,41.4
14,22-10-2024 21:28,1363,620,179,564,35.51,Rainy,Medium,High,44.1,58
70,29-01-2025 06:09,457,414,15,28,21.15,Rainy,High,Medium,38,35.9
90,29-04-2024 07:48,394,149,76,169,35.74,Sunny,Medium,Low,44.7,93.2
54,23-01-2025 21:22,714,323,295,96,22.34,Rainy,High,Medium,30,36.7
38,16-01-2025 14:40,915,225,472,218,40.26,Foggy,Medium,Medium,43.8,46.4
32,01-01-2025 14:36,601,379,44,178,32.61,Snowy,Medium,Medium,24.5,37.8
95,19-06-2024 22:26,484,66,3,415,45.75,Rainy,Medium,Medium,34.1,86.1
80,14-05-2024 18:29,360,224,53,83,41.82,Foggy,Medium,Low,37,30.5
82,14-07-2024 13:41,890,105,336,449,40.2,Rainy,Medium,Medium,36,75.2
1,25-08-2024 14:19,1140,273,605,262,76.43,Rainy,Low,High,26.4,93.5
82,05-01-2025 00:35,806,573,183,50,79.88,Sunny,Low,Medium,28.2,46.6
35,27-10-2024 05:44,404,330,31,43,10.57,Sunny,High,Medium,25.9,33.7
2,05-09-2024 08:22,548,387,106,55,34.62,Snowy,Medium,Medium,40.6,86.4
72,21-04-2025 01:57,382,332,43,7,79.46,Sunny,Low,Low,39.4,81
49,12-01-2025 20:41,584,190,298,96,23.11,Rainy,High,Medium,39.1,51.2
79,07-12-2024 01:57,118,93,14,11,47.6,Rainy,Medium,Low,33.4,63.1
52,15-12-2024 00:08,1022,359,498,165,56.78,Snowy,Low,High,41.4,73.4
89,17-11-2024 13:57,1052,377,493,182,11.82,Rainy,High,High,35,35.5
95,23-03-2025 18:08,1015,967,4,44,77.98,Snowy,Low,High,39.1,42.8
94,08-01-2025 11:19,1186,608,68,510,19.99,Sunny,High,High,32.5,70.5
92,28-05-2024 07:24,905,675,87,143,68.11,Sunny,Low,Medium,30,87.6
42,21-09-2024 06:07,1441,474,635,332,17.09,Sunny,High,High,33.2,51.6
89,20-06-2024 02:34,83,7,7,69,66.52,Sunny,Low,Low,44.4,45.8
31,29-10-2024 13:11,1378,1293,54,31,73.49,Sunny,Low,High,42.5,33.4
87,02-07-2024 15:59,717,514,192,11,62.49,Snowy,Low,Medium,38.3,30.4
2,16-04-2025 06:34,418,154,136,128,62.96,Snowy,Low,Medium,40.5,89.9
30,27-02-2025 06:03,521,37,282,202,10.01,Sunny,High,Medium,40.7,77.4
96,10-11-2024 06:29,128,83,2,43,78.81,Rainy,Low,Low,29.6,88.8
40,12-06-2024 16:45,940,245,218,477,39.33,Foggy,Medium,Medium,25,48.6
1,28-08-2024 02:31,1084,480,267,337,61.02,Rainy,Low,High,23.6,32.6
21,15-02-2025 14:59,1232,124,323,785,19.12,Rainy,High,High,39.2,33.3
57,09-12-2024 10:20,63,47,2,14,21.88,Sunny,High,Low,33.3,43.5
68,21-05-2024 05:42,630,388,69,173,65.78,Sunny,Low,Medium,29.3,44.7
84,31-08-2024 08:58,270,217,47,6,16.39,Snowy,High,Low,27.7,52.4
63,22-06-2024 19:41,133,78,45,10,36.48,Foggy,Medium,Low,28.5,78.3
22,28-06-2024 10:47,1220,375,106,739,21.29,Rainy,High,High,38,80.6
7,10-01-2025 04:07,697,198,304,195,48.38,Rainy,Medium,Medium,27.6,42.9
64,07-04-2025 04:09,161,36,24,101,46.48,Foggy,Medium,Low,38.4,78
16,27-10-2024 05:25,1241,314,653,274,51.74,Rainy,Low,High,41,83.7
71,25-05-2024 02:15,555,486,5,64,20.55,Snowy,High,Medium,27.1,91
7,10-05-2024 16:39,1428,1026,146,256,52.09,Sunny,Low,High,38.2,80.2
45,18-04-2025 00:17,502,192,290,20,58.05,Foggy,Low,Medium,39.2,92.3
18,03-09-2024 03:24,1429,80,392,957,79.01,Sunny,Low,High,23.7,94.2
39,13-08-2024 06:05,895,120,255,520,25.43,Rainy,Medium,Medium,23.7,81.9
58,08-01-2025 23:31,334,177,43,114,60.13,Snowy,Low,Low,23.7,72.1
34,29-12-2024 04:38,829,739,81,9,74.31,Foggy,Low,Medium,44.5,37.9
44,15-06-2024 02:00,424,342,27,55,10.61,Foggy,High,Medium,33.1,34.3
62,22-07-2024 20:21,1082,764,117,201,19.88,Foggy,High,High,37.7,80.8
12,07-07-2024 22:09,1064,801,174,89,39.33,Rainy,Medium,High,37.1,60.3
38,25-04-2025 02:16,934,488,315,131,21.13,Sunny,High,Medium,43.9,30.6
8,17-01-2025 12:57,415,13,170,232,71.21,Sunny,Low,Medium,25.5,80.6
52,01-02-2025 04:57,928,419,473,36,60.92,Snowy,Low,Medium,32.4,37
31,25-01-2025 20:46,645,550,70,25,46.74,Foggy,Medium,Medium,21.7,64.9
70,08-05-2024 06:06,1177,1135,38,4,14.9,Rainy,High,High,43.5,38.5
37,15-09-2024 07:46,346,104,12,230,79.41,Sunny,Low,Low,31,38.9
77,18-08-2024 05:31,1240,1229,2,9,47.62,Snowy,Medium,High,42.6,32.8
60,23-12-2024 16:53,1290,733,167,390,66.47,Snowy,Low,High,28.7,70.5
16,26-01-2025 06:34,544,187,289,68,18.76,Foggy,High,Medium,34.4,93
89,03-12-2024 06:32,310,182,51,77,29.67,Snowy,Medium,Low,23.4,47.3
15,14-09-2024 11:44,243,45,11,187,73.55,Foggy,Low,Low,20.1,58.8
25,12-04-2025 09:36,529,24,327,178,30.46,Sunny,Medium,Medium,23,91.6
9,16-11-2024 09:18,1244,806,412,26,73.21,Snowy,Low,High,31.5,61.9
70,17-04-2025 22:00,822,651,106,65,10.44,Foggy,High,Medium,44.3,39.5
30,16-11-2024 00:46,539,529,4,6,69.37,Foggy,Low,Medium,33.4,58
83,02-07-2024 19:32,498,474,4,20,33.68,Sunny,Medium,Medium,39.9,57.6
91,22-10-2024 17:47,999,311,127,561,77.81,Snowy,Low,Medium,21.2,39.3
45,21-11-2024 18:17,1459,1299,40,120,50.91,Sunny,Low,High,35.4,55
39,16-01-2025 04:36,981,479,122,380,21.04,Foggy,High,Medium,29,47.6
82,24-09-2024 05:44,1224,556,88,580,29.46,Rainy,Medium,High,30.4,78.6
71,24-08-2024 08:19,1153,1091,26,36,58.61,Snowy,Low,High,44.3,40.5
47,29-05-2024 01:28,186,177,4,5,45.66,Snowy,Medium,Low,28.1,47.3
99,08-07-2024 04:44,590,572,7,11,55.63,Snowy,Low,Medium,43.4,71.7
7,23-09-2024 15:08,62,10,24,28,52.3,Sunny,Low,Low,27.7,53.6
34,10-01-2025 10:50,1387,519,828,40,56.05,Foggy,Low,High,33.5,92.6
30,08-08-2024 07:10,1370,138,338,894,37.7,Foggy,Medium,High,27.6,57.9
77,11-01-2025 12:50,1354,477,101,776,68.27,Foggy,Low,High,26.1,57.9
76,21-05-2024 07:18,508,141,199,168,67.16,Foggy,Low,Medium,38.5,66.6
61,18-10-2024 04:31,78,45,15,18,21.52,Snowy,High,Low,31,65.1
4,12-08-2024 13:50,689,502,12,175,29.59,Foggy,Medium,Medium,26.4,59.2
100,25-01-2025 02:04,57,23,26,8,55.75,Sunny,Low,Low,21.4,85.6
17,20-07-2024 19:35,901,294,393,214,39.57,Rainy,Medium,Medium,33.4,78.1
55,08-07-2024 07:18,320,196,92,32,29.02,Foggy,Medium,Low,30.3,72.5
38,02-12-2024 04:39,915,535,150,230,41.97,Foggy,Medium,Medium,21.2,38.7
31,12-09-2024 07:15,740,470,224,46,55.76,Rainy,Low,Medium,22.6,90.4
90,20-01-2025 04:36,280,253,0,27,55.53,Snowy,Low,Low,36.4,72.2
34,19-02-2025 17:20,1387,1025,170,192,34.13,Foggy,Medium,High,24.3,75.2
20,22-12-2024 23:46,979,239,344,396,65.84,Snowy,Low,Medium,42.2,51.2
92,23-04-2025 08:17,1316,543,549,224,65.84,Sunny,Low,High,29.1,70.7
5,13-03-2025 23:13,1332,1011,213,108,27.08,Snowy,Medium,High,44.9,76.7
27,11-07-2024 01:47,864,27,396,441,39.84,Rainy,Medium,Medium,22.6,49.4
63,14-12-2024 01:00,1279,88,723,468,72.79,Rainy,Low,High,39.2,94.7
80,01-09-2024 12:35,189,23,84,82,76.34,Foggy,Low,Low,25.5,70.4
70,22-11-2024 15:39,94,11,9,74,22.21,Foggy,High,Low,30.2,52.9
39,05-04-2025 23:57,604,577,11,16,22.05,Foggy,High,Medium,31.4,86.2
96,21-09-2024 00:33,1437,221,285,931,77.82,Foggy,Low,High,40.7,45
30,05-11-2024 07:28,1027,641,172,214,76.73,Rainy,Low,High,37.2,72
24,15-01-2025 14:08,623,379,130,114,26.09,Sunny,Medium,Medium,24.5,91.5
88,22-11-2024 17:31,105,59,46,0,39.06,Sunny,Medium,Low,24.6,45.7
8,04-07-2024 20:47,1124,566,291,267,51.83,Foggy,Low,High,34.9,65.9
23,24-10-2024 11:31,373,148,25,200,54.62,Snowy,Low,Low,22,41.8
58,29-06-2024 21:59,891,638,235,18,55.07,Rainy,Low,Medium,43.4,41.8
78,28-10-2024 20:13,941,818,24,99,16.48,Snowy,High,Medium,26.6,82.4
43,29-03-2025 23:27,1318,1211,74,33,41.02,Snowy,Medium,High,30.3,45.5
16,18-01-2025 06:27,971,901,54,16,49.11,Foggy,Medium,Medium,25.9,49
10,07-04-2025 05:51,432,403,0,29,51.25,Sunny,Low,Medium,30.5,39.6
21,11-03-2025 21:39,347,342,5,0,27.62,Snowy,Medium,Low,32.4,31
53,28-07-2024 04:48,449,429,14,6,28.46,Foggy,Medium,Medium,22.4,63.4
97,10-08-2024 05:19,628,128,232,268,71.54,Foggy,Low,Medium,20,66.4
58,20-04-2025 14:29,659,503,43,113,65.74,Foggy,Low,Medium,27.6,89.1
71,12-02-2025 14:59,760,352,37,371,51.86,Foggy,Low,Medium,41.8,33.8
24,17-07-2024 00:58,129,54,32,43,76.54,Rainy,Low,Low,24.7,66.3
80,01-03-2025 11:32,817,192,429,196,54.34,Snowy,Low,Medium,32.5,70.3
55,24-09-2024 09:02,224,37,78,109,58.63,Snowy,Low,Low,34.9,88.4
30,08-01-2025 02:05,323,22,223,78,13.33,Sunny,High,Low,27.8,94.4
51,08-02-2025 03:12,279,42,181,56,41.95,Foggy,Medium,Low,39.9,52.9
6,26-10-2024 12:57,105,15,82,8,74.23,Foggy,Low,Low,28.9,44.8
28,26-04-2024 13:04,670,167,325,178,34.23,Sunny,Medium,Medium,23.4,31.5
31,31-08-2024 03:39,1211,1051,99,61,72.87,Sunny,Low,High,30.4,75.7
74,26-06-2024 01:11,908,531,271,106,72.58,Snowy,Low,Medium,43.7,64.3
17,22-09-2024 20:27,447,381,10,56,17.45,Rainy,High,Medium,30.7,74.1
45,26-05-2024 06:17,1064,599,77,388,39.47,Foggy,Medium,High,34,65
13,07-02-2025 20:08,616,542,65,9,75.4,Foggy,Low,Medium,21,66.2
62,16-12-2024 11:59,966,423,42,501,70.92,Foggy,Low,Medium,36.7,75.9
48,25-08-2024 22:47,1487,608,8,871,30.6,Rainy,Medium,High,33.2,57.1
4,07-06-2024 10:59,637,414,92,131,51.14,Sunny,Low,Medium,34,60.3
29,18-01-2025 03:13,953,76,561,316,38.12,Rainy,Medium,Medium,22.2,73.4
28,28-04-2024 18:05,1056,982,23,51,39.85,Rainy,Medium,High,32.9,45.1
24,07-11-2024 18:32,1310,1270,31,9,70.7,Foggy,Low,High,34.4,36.7
17,26-04-2025 08:01,409,341,23,45,51.79,Foggy,Low,Medium,22.1,73.7
7,04-06-2024 22:24,1426,380,544,502,11.6,Foggy,High,High,31.3,93.4
60,03-11-2024 19:23,597,208,26,363,22.2,Foggy,High,Medium,39.5,61.1
69,25-09-2024 18:15,610,280,84,246,11.02,Foggy,High,Medium,36.3,63.3
95,23-07-2024 00:12,678,32,392,254,59.44,Sunny,Low,Medium,42.8,43.3
39,23-04-2025 04:51,919,299,337,283,14.36,Sunny,High,Medium,30.6,93.7
83,14-07-2024 12:07,738,662,59,17,14.5,Rainy,High,Medium,24.3,56.9
35,24-01-2025 03:10,882,228,436,218,52.5,Rainy,Low,Medium,41,91.1
87,03-07-2024 20:07,690,416,12,262,28.9,Sunny,Medium,Medium,30.2,43.8
15,20-08-2024 22:26,1441,712,598,131,30.5,Foggy,Medium,High,37.3,60
41,03-03-2025 00:47,1455,673,650,132,66.72,Sunny,Low,High,23.1,68.9
58,07-10-2024 03:12,923,113,110,700,16.48,Foggy,High,Medium,32,91.9
8,02-06-2024 15:33,271,156,111,4,58.1,Rainy,Low,Low,24.6,31.2
77,19-10-2024 01:25,162,66,72,24,53.34,Snowy,Low,Low,29.4,78.1
55,30-06-2024 01:55,650,638,3,9,66.13,Rainy,Low,Medium,23.1,85.3
100,19-04-2025 03:19,413,184,207,22,69.26,Rainy,Low,Medium,34.5,64.4
43,03-11-2024 16:07,372,322,9,41,36.97,Foggy,Medium,Low,40.6,42.4
44,19-02-2025 10:46,383,353,21,9,61.31,Foggy,Low,Low,29.5,56.7
22,20-01-2025 06:23,1418,880,242,296,23.79,Rainy,High,High,36.3,32
32,29-01-2025 08:13,258,52,78,128,35.7,Rainy,Medium,Low,36.7,91.4
15,12-04-2025 19:57,1251,1154,61,36,58.08,Rainy,Low,High,38.9,59.2
64,10-01-2025 15:17,955,620,204,131,56.97,Snowy,Low,Medium,31.9,31.7
17,26-04-2024 08:46,961,75,530,356,47.71,Snowy,Medium,Medium,33.7,66.8
73,31-07-2024 13:31,230,148,76,6,71.17,Rainy,Low,Low,45,38.9
73,04-08-2024 01:10,1262,658,289,315,38.98,Rainy,Medium,High,27.8,61.7
59,26-04-2025 00:03,87,33,30,24,41.18,Sunny,Medium,Low,34.6,90.8
12,02-08-2024 14:32,854,541,71,242,10.12,Snowy,High,Medium,20.4,50.1
44,19-03-2025 04:45,1197,952,47,198,10.24,Rainy,High,High,24,85.1
14,16-01-2025 15:52,893,328,245,320,38.82,Snowy,Medium,Medium,25.5,37.7
82,17-01-2025 12:34,129,78,42,9,12.37,Sunny,High,Low,44.2,47.6
49,19-02-2025 01:54,1030,769,261,0,69.4,Snowy,Low,High,23.4,58.1
